user_id,business_id,text,date,compliment_count
G0XE_3D1ctfRh9WzZbkvEA,lXVJLzBNEd5qWuoX1d1okQ,"Best Wings Ever,Same Recipe From When I Was A Kid!!!",2020-02-19 21:24:32,0
I7CeAgHlIVZJU0KFLbzcnQ,lXVJLzBNEd5qWuoX1d1okQ,"If they sell Halal, I am not spending my good American money,  to support the cult.",2016-01-12 21:52:55,0
8WmXEwZg_vD2-H4qlrC0UA,lXVJLzBNEd5qWuoX1d1okQ,"Ordered a slice of chocolate cake, it had mold on half of it. Disgusting",2015-09-20 02:50:07,0
2wrgvlka6KjUWFwkPzkXqg,lXVJLzBNEd5qWuoX1d1okQ,Great pizza for a great price,2015-05-23 15:47:45,0
PnE5G9451pJ89jxiJputOA,lXVJLzBNEd5qWuoX1d1okQ,Ed's wing sauce is amazing. The perfect combination of flavors.,2012-07-22 13:52:31,0
fCvMnJU1Z-XhAjKg99wK3Q,lXkjfmdIKGB-WwEuuEEAmw,"MILO, founded by Craig Wilson, is a restaurant fully committed to creating delicious and innovative vegan + vegetarian dishes.",2019-09-09 08:07:50,0
3UvCQqgNdMNbCDAfjBYx5g,lYloPAiaWJwWgno4SdxD0Q,Flies all over the pizza. Eat at your own risk.,2019-08-24 18:28:29,0
4Dg8tpKaLawS4id2SQ2Afg,lYloPAiaWJwWgno4SdxD0Q,Consistently good pizza nearby. Tomato pie is my jam.,2018-09-05 23:01:32,0
6kJFLAHV-tNsBEZaRTqEWQ,lYloPAiaWJwWgno4SdxD0Q,"Though I love their pizza, avoid the vegetable pizza. The veggie pizza doesn't work with their dough, I ended up throwing it into the trash and I've never thrown away pizza in my life except for that one... :(",2018-04-19 23:12:26,0
iL-CbGePcGc1XQCRuUwNiw,lYloPAiaWJwWgno4SdxD0Q,The eggplant slice of pizza is delicious.,2017-04-05 22:40:28,0
uLUGXM4mvM1YoEe_F3kMvA,lYloPAiaWJwWgno4SdxD0Q,"I had my favorite cheesteak ever here, but look away, purists--it wasn't beef and cheez whiz. :-o",2010-03-03 12:35:40,0
WVQ6hAz0FeCUY4Gvgmujxg,lZX5_8qspEXtMJGFQ0-Mow,"Good location: Steps away from Reading Terminal, near the convention center and across from a parking garage",2019-11-22 03:06:29,0
5TC9P_naMndIvtWMSlNorA,lZX5_8qspEXtMJGFQ0-Mow,"A supervisor did call, apologize, and gave me points for my trouble.",2019-04-15 00:06:06,0
bs8BgzMjnn5kmpCGstMDKg,lZX5_8qspEXtMJGFQ0-Mow,"Welllllll.... the parking is overpriced, WiFi is not free, the cleaning staff doesn't clean, and the wine list has the cheapest Rite Aid wines I've ever seen.....probably the worst Marriott I've ever stayed in......",2018-05-06 11:16:42,0
kxRqfy-uHUDBUnAaNRl4fA,lZX5_8qspEXtMJGFQ0-Mow,"Internet is 12.95 a day, parking a car is 30+. Go stay somewhere where you're base isn't 160 + 50 in hidden fees.",2017-12-15 05:32:27,0
7iovp-aCS4pN7WbpFsP0Tg,lZX5_8qspEXtMJGFQ0-Mow,Not enough pillows in the room.,2012-10-21 00:59:46,0
ymOQOie1FQkYf6GoYZyiIA,ld1b8y_PHH6Mn_e7T0u04g,Best pork ramen in the airport and the sushi is fresh. Very friendly staff as well.,2020-02-16 19:58:16,0
ta-ywtRLDEoKD-sH_UgLTw,ld1b8y_PHH6Mn_e7T0u04g,Good veggie rolls by the chef.,2018-08-10 22:56:38,0
8vMAKGt1ti8Ta4THknZ_Fg,ld1b8y_PHH6Mn_e7T0u04g,Best sushi and noodles is here in PHL airport!,2018-01-17 23:14:43,0
CzMXKbcsaeRaLnDouiWLUA,lkQP24RF-W7Hvb2WOPJWAw,Make sure to ask for a punch card - one side is for food and the other is for drinks.,2019-10-05 12:26:23,0
XtW81KhAnDr7qJcVQb3bgg,lkQP24RF-W7Hvb2WOPJWAw,Nice cozy place with a good coffee :),2018-06-09 13:40:35,0
WKRrcAdwku0EKsQMHrVMmA,lkQP24RF-W7Hvb2WOPJWAw,Do not come here if you are in a rush!,2015-09-06 17:46:35,0
-QmEKJ_CzZnT9biZHddfZQ,lkQP24RF-W7Hvb2WOPJWAw,"No wifi, so if you were planning on bringing your laptop to do work, go somewhere else.",2015-02-06 16:30:01,0
5gT1R-EthZ3eGsrP8r79dg,lkQP24RF-W7Hvb2WOPJWAw,"Great coffee, croissants, and fennel pretzels. Anyone want to get away from HUP for awhile should take the short 15 min walk",2013-04-04 13:25:52,0
MJU3OeiVPRtEIB1Oo3vKzA,lra3ButUZm7ZymM1YSnkWA,Really well-made iced coffee!,2019-10-19 17:15:49,0
tLjwH5uuKUuIgKPcr0Jvdg,lra3ButUZm7ZymM1YSnkWA,Best latte I ever had! Definite that I will be back! Satisfied,2019-07-01 01:42:10,0
i0BWulSblG127iSw0LWt-g,lra3ButUZm7ZymM1YSnkWA,"Awful service, they don't speak English, food is bad (even for DD)",2018-05-27 11:33:43,0
xjtOgEi9ajcfbpQdMUbZZw,lra3ButUZm7ZymM1YSnkWA,Solid coffee and about ten seats available.,2017-03-14 21:10:59,0
ehnFnRIftxIfe-FFbTJcAQ,luv3Y2AjoOhxYRY_u5tRJA,I've only had a salad here but it was huge and delicious.,2020-04-23 22:07:31,0
CYsA324hftEHr0-Wa6woKw,luv3Y2AjoOhxYRY_u5tRJA,Love the build your own salad! Everything you eat at CTC is fresh and delicious!,2019-06-06 21:01:13,0
fo4ZgUOEclUpqskCMms44Q,luv3Y2AjoOhxYRY_u5tRJA,The best pizza and salads in Manayunk.,2018-08-02 22:06:57,0
ivdH9pQmtAQEOJHEAD8wcg,luv3Y2AjoOhxYRY_u5tRJA,I LOVE this place and their food. Period.,2017-12-14 22:01:55,0
Ebg8m7oCW-dMdNH4wf0w6w,luv3Y2AjoOhxYRY_u5tRJA,I am gluten free and my mother in law has a garlic allergy. The staff is wonderful in checking on ingredients and making sure our allergy needs are addressed. Thank you!,2013-08-16 23:47:08,0
S7DV-WiGhy7gEb8Zb9FA-g,lz14YVILCrnI1ij6FJ3ItQ,"The best wings in the area, always great service and good prices.",2020-05-30 22:38:56,0
CsKYykvoPvQifOzB4op7_A,lz14YVILCrnI1ij6FJ3ItQ,The guy is nice and honest.,2017-05-11 21:55:22,0
xfn_WHeK9pDlnG-HYZYUkA,lzC5GKuP0haiIz7gOtvDFQ,Thursdays are $.60 boneless chicken wings!,2013-01-11 02:27:24,1
8cN5rli5cx0tBu4yhnOKOw,lzC5GKuP0haiIz7gOtvDFQ,Cheese curd ? Nah. More like cheese TURD !,2020-10-09 00:04:56,0
dteUuyeBlE8q6VA55Rzx5g,lzC5GKuP0haiIz7gOtvDFQ,This place is gross bathrooms smell and floor is slippery. Midday on a Wednesday.,2019-07-17 18:44:04,0
_Yd9hNwSsRy3OqEdiCtT8Q,lzC5GKuP0haiIz7gOtvDFQ,Pretty good wings! We liked the parmesan garlic wings the best,2017-10-20 05:39:47,0
n-Ej_WjTW4JuTCVC6iOmyQ,lzC5GKuP0haiIz7gOtvDFQ,The spot especially on gameday Sunday,2011-10-16 21:59:33,0
ZQceJaoaOkWxSBmebcl4aQ,m0za_1Ocf0Q0rxlBYVDq7g,"Very tasty, good price and quality!",2019-11-28 02:41:24,0
N9gcGZI9bxNHj9UIrZUeMQ,m0za_1Ocf0Q0rxlBYVDq7g,"Boneless Spare Rib tips are my go to, highly recommended",2019-05-18 19:57:33,0
N9gcGZI9bxNHj9UIrZUeMQ,m0za_1Ocf0Q0rxlBYVDq7g,Sundays are sometimes half days depending on how good business is. Call ahead before going. I recommend just placing the order over the phone.,2019-05-18 19:56:20,0
6MaLrEpBMJVTd65005Zfyw,m3yoaIO2ulbRs4kUX6GS9w,Amazing hoagies! great local shop,2020-03-07 13:52:02,0
uNzp-T6WCAsuSnebm89YYg,m408YCnvuIywzZkJX3K9KQ,"Worst service ever. Unfriendly, downright mean.",2019-11-11 17:17:40,0
OLGQ7alK4VKl3YdQk6UF5g,m408YCnvuIywzZkJX3K9KQ,Coffee cup sizes aren't labeled well.,2019-05-06 16:22:26,0
OLGQ7alK4VKl3YdQk6UF5g,m408YCnvuIywzZkJX3K9KQ,Breakfast is served ALL day!,2018-06-05 22:14:07,0
xBpG8OJSz6KXbwREhgUJ2g,m408YCnvuIywzZkJX3K9KQ,"Overpriced, poor quality food",2017-04-14 16:16:15,0
o3Lfg7Qsaqf71LAgHDobXw,m408YCnvuIywzZkJX3K9KQ,The oatmeal and toppings,2015-07-25 04:29:33,0
LxZC0bMe5vJG6-YH2EJ5rQ,m6RGfATGF1aL_g7oYJ-mbg,Food is bland as hell.,2019-06-02 13:39:35,0
2E1HnX8XFErHOQiIK2edvA,m6RGfATGF1aL_g7oYJ-mbg,Eat at the restaurant rather than take out,2019-02-25 04:48:34,0
dO0Gh_d5Ri98MAv1yG0hSg,m6RGfATGF1aL_g7oYJ-mbg,Overpriced and too small',2018-09-16 17:55:08,0
1MpKKGf857rzgvzcjeZegw,m6RGfATGF1aL_g7oYJ-mbg,"Food is delish, but damn... how long does it have to take to toss a salad?",2018-06-28 16:37:31,0
kExsTsoClAYWedTdgQLPFw,m6RGfATGF1aL_g7oYJ-mbg,Doesn't taste good... Not Chinese not American stir fry.. Just weird,2015-12-04 22:02:53,0
-1gdu800c3AKHbmAfJHA4Q,m8O_40RlYTs1rk_AOnLjFA,Great spot- really friendly staff and excellent food. Turkey Reuben was very good!,2020-02-15 16:47:07,0
ukNsjuQuoY7N0jt6GgGEzQ,m8O_40RlYTs1rk_AOnLjFA,The food was great! The service was friendly!! I'd return!,2018-09-29 18:31:42,0
gkFTta5Y-0mSUGwdRxXXvQ,m8O_40RlYTs1rk_AOnLjFA,Four dollars per each box mix pancake.,2018-03-21 15:41:00,0
W1gsUewF0aKZNDQJBIekPA,m8O_40RlYTs1rk_AOnLjFA,"Fresh squeezed orange juice, mmmm!",2017-10-29 16:45:26,0
NEnjlrr2ozU4FMmXup88wA,m8O_40RlYTs1rk_AOnLjFA,Outdoor seating. Great breakfast spot,2014-05-25 15:56:06,0
BlO4AQj7ehXJ1CWoVqYZJQ,mBgaPljP3OYkl_vGKTyFNw,Great food & great service. Definitely the best pizza on Passyunk.,2020-01-28 02:15:05,0
CAElBD0ReYRnSIItIoMhKQ,mBgaPljP3OYkl_vGKTyFNw,"You can add extra toppings to your pies for $3-6, depending on the kind. Most proteins and truffle will be on the higher side. A side of marinara for $1, Italian bread for $3.",2018-11-02 02:40:50,0
TMTe5IQSA_YBupSnpkwhUA,mBgaPljP3OYkl_vGKTyFNw,Best happy hour in the neighborhood! Pizzas and mussels are delicious!,2017-12-17 19:45:26,0
c4kfRCXgIag-zMrly358Hw,mBgaPljP3OYkl_vGKTyFNw,"Great service, and amazing food!! Their mac & cheese pizza is sooo delicious!",2017-06-18 00:50:30,0
4G6g_YcNnb1iNLdzvbm5eQ,mBgaPljP3OYkl_vGKTyFNw,It is starting to become a favorite spot of mine.,2013-05-18 02:13:50,0
j59m8zESozT2K1_-AQBnEg,mDX0I8AQfro5st8IVufp-g,In believable lamb here!,2020-01-03 23:13:59,0
Hj-PjZZBSZ_ZNf3-WcycoA,mNu6xYO2bn-rvacN12h9WA,Chicken cheesesteak hoagie is great,2019-04-18 09:17:27,0
jLxGktuXtIFWFuI2Sf1WTA,mNu6xYO2bn-rvacN12h9WA,Terribly slow delivery and nasty food as well.  Avoid at all costs!!!,2018-05-25 14:36:19,0
ZfMGw2x_YreSxeZ_6CQL_A,mNu6xYO2bn-rvacN12h9WA,Don't ever go there you'll be sorry,2016-04-10 02:47:18,0
i45O4VH5oqgJ19Y8qjD3DQ,mNu6xYO2bn-rvacN12h9WA,Don't bother to order from them!,2015-06-14 00:56:55,0
fCvMnJU1Z-XhAjKg99wK3Q,mR-zdKpv2UVr94lRglEu2w,You can bring your own cheesesteak with you from Max's next door.,2019-04-15 09:08:38,0
lRRuTimITgwzoXLIM3g9qw,mUdjeVjdsiOQMBK41x0Bow,"Man, oh man, oh mann....
Trying the Spicy Tuna Guacamole is a must!!",2014-07-19 08:23:05,1
6DGwanw-T8orh-bluoMCDA,mUdjeVjdsiOQMBK41x0Bow,Amazing. Best Mexican I've ever had,2020-02-24 01:32:56,0
LB-w4-e-nob0k-W7BJvROg,mUdjeVjdsiOQMBK41x0Bow,Very great dinner! Service was great. Food was great. Will be back for sure :),2019-12-20 23:11:30,0
OFj6KTUzQaAi-ilVJ1OxlA,mUdjeVjdsiOQMBK41x0Bow,Happy hour and Sunday NFL specials!,2019-12-16 00:19:38,0
uJLO-dVdGo_TzOc7GFZg_w,mUdjeVjdsiOQMBK41x0Bow,Nachos are 1/2 price after midnight!! They're a must!!!,2014-08-24 04:39:32,0
YzAbH-AZHUar0VXZ6U6wvg,m_5jK3w7t4CS2ReIZI_grQ,Great ambience. Great food. Great service.,2020-06-18 22:45:16,0
Tl8TQzL01m4aTaINHE-t1A,m_5jK3w7t4CS2ReIZI_grQ,The larger Fat Tuesday cups are only seasonal. They still have plastic name brand togo cups but just something to make note of.,2019-06-24 21:50:46,0
e4hd3J5hDY9YnxbbXq8-Cw,m_5jK3w7t4CS2ReIZI_grQ,"What more can i say, it's Fat Tuesday!",2019-06-02 18:16:27,0
jzzpFQ1jjcnYY4pMumRibw,m_5jK3w7t4CS2ReIZI_grQ,Love!!!! What an awesome place!!! Such a fun place!!! Wow!!!,2018-08-23 04:15:29,0
CK1XW5al17jpwQ6Xe70ZNQ,m_5jK3w7t4CS2ReIZI_grQ,I wouldn't make this your first place but this place has potential on any given night,2014-05-04 06:35:41,0
6YFDStKewRiXI9BMESYLQg,mbglgx3nbRRPKxh0SxDjNQ,Wonderful food at a great price.,2020-08-14 14:16:29,0
6V8sl2vG-pRgE7aEoe0qwQ,mbglgx3nbRRPKxh0SxDjNQ,Outstanding I'll always come back to this place sooooo good.,2020-02-23 20:38:34,0
KLofVP70jrDEnxBLkoSmmw,mbglgx3nbRRPKxh0SxDjNQ,AmAzing Food. Great Hospitality. Even better Price.,2018-10-19 00:44:59,0
HGILgPfe9f0-oZeETY1Uag,mbglgx3nbRRPKxh0SxDjNQ,"Half chicken, yellow rice, tostones",2018-01-21 18:03:31,0
GXW4V38CUOgv6J-j8_voiw,mbglgx3nbRRPKxh0SxDjNQ,"The foods are authentic here, good price and the staffs are so nice!!",2015-03-15 04:03:58,0
mM2hEz8ajVHXYDMnGNM9eg,mciSzNKFRZ3HGgeSDuwUcw,"Great ambiance, super friendly waiter, mediocre food",2019-10-25 22:42:12,0
pYpZJ-5zeFeNE8JPtbJKBQ,mciSzNKFRZ3HGgeSDuwUcw,Superb attention to detail.  Make the time--you won't regret it.,2019-08-18 01:22:50,0
I2c7UszWFxSNRRNS0_2DhQ,mciSzNKFRZ3HGgeSDuwUcw,"Food is awesome, same with atmosphere and service.  Fun experience - give it a go!",2019-07-28 19:45:33,0
BmVwbsL8l0imz4slonyMaA,mciSzNKFRZ3HGgeSDuwUcw,$25 prix fixe served from open to closing,2019-02-17 16:21:12,0
WuygIoEZQTYWjq_IUzG7sg,mciSzNKFRZ3HGgeSDuwUcw,"Wednesday dinner service is the best time to get a table. Simply call ahead, and we'll have one waiting for you and your guests.",2017-09-21 01:42:53,0
Y7EBFgBXbjYdLlUgM88VgA,mf0OyZ6DX2iKUFIV9TqFRQ,The wings were huge and delicious! Great beer and amazing atmosphere.,2019-09-24 19:00:03,0
E8ZPjNX63kfAuUL-U3s5Gg,mf0OyZ6DX2iKUFIV9TqFRQ,Try their famous wings!,2019-08-29 21:50:54,0
2fMXgK8ZWoEm6px20tHCGQ,mf0OyZ6DX2iKUFIV9TqFRQ,"(Nick, thank you for your response. We certainly will let you know.)",2017-12-06 17:24:12,0
aVoIhTlHIkUaWFxr1gYQ4w,mf0OyZ6DX2iKUFIV9TqFRQ,The drinks are great here and the wings are amazing!!!,2017-12-05 19:48:23,0
mfdynSEJOxstqoL_lGg1mg,mf0OyZ6DX2iKUFIV9TqFRQ,"Great place, many memories with Sean and Emma! Dr. Bob
Forensicpiccop@aol.com
Come back to me M.E.H.!!!",2013-11-15 21:17:12,0
F8aSOqBi3eozD00ikRUIUw,mhm7pNRVZhSr3RBo9Y2NSQ,Nikki was an awesome host!,2020-01-26 01:03:18,0
S5JrsSLHQLrNvMcDPnflhg,mhm7pNRVZhSr3RBo9Y2NSQ,Ginger and Jason ruled our weekend!!,2019-07-28 22:01:59,0
fCvMnJU1Z-XhAjKg99wK3Q,mhm7pNRVZhSr3RBo9Y2NSQ,"Will have a ""full food menu, including brisket, nachos, thin-crust pizza, and grilled cheese. The bar will be stocked with 20-plus beers, both canned and draft, hard ciders, spiked seltzers, wine, and sake cocktails.""",2019-04-03 22:23:46,0
fCvMnJU1Z-XhAjKg99wK3Q,mhm7pNRVZhSr3RBo9Y2NSQ,"Grand opening will be May 13, 2019.",2019-04-03 22:23:18,0
fCvMnJU1Z-XhAjKg99wK3Q,mhm7pNRVZhSr3RBo9Y2NSQ,In the former Stephen Starr restaurant Tangerine.,2019-04-03 22:22:31,0
ttL-IkTZoh6nBG2CYyRwmw,mlrzM-jUkKot28XJhScuuA,"Falafel Sandwich. Schug. Turkish Coffee Tahini Shake. 

Hot Sex.",2020-07-17 19:08:31,0
oaCcqbZn6p8A157NsLuD-A,mlrzM-jUkKot28XJhScuuA,"Food was amazing, cute little place, would definitely go back again.",2020-03-11 17:24:50,0
7Wsd6EZ6GQhyvvrNJSHkkA,mlrzM-jUkKot28XJhScuuA,Get the Shawarma fries with extra ketchup. Delicious!,2020-02-16 23:56:49,0
kbyxFChwMzukTasy9lRHTA,mlrzM-jUkKot28XJhScuuA,Order the original tahini milkshake without any added sugar for the best experience.,2019-08-19 15:54:05,0
GfOYE8ChRLVT9izL6UXMNA,mlrzM-jUkKot28XJhScuuA,Hello...why thebusiness hour so short?,2017-04-08 18:45:53,0
HQUX3VaMswne6Q1jZIZXSw,mprtNLSD_AQ7pTb1vzbSdw,Greasy nasty mess I want my money back !!,2019-06-27 20:47:08,0
uMiu5U2XjXRcOOXW9-lUUw,mprtNLSD_AQ7pTb1vzbSdw,"Overpriced, slow, unorganized, and got order wrong.",2018-12-31 13:32:12,0
OIaX_WTVzRL_rqr12FPFSw,mprtNLSD_AQ7pTb1vzbSdw,Venture a little further to save your money,2017-09-08 18:31:06,0
a5Pxs658FEIwrfuPnhGxcA,mx31XU-QJIxObRGH_qvy3w,Great and quick friendly service. Stop by HAPP'S if you're looking for a quick bite.,2019-06-21 16:10:04,0
suRoi6fJjOSdzBMWzaZ5sQ,mzJ7BxxhLtm-TD1vyne1yg,"Legit. Ramen. Funky music. 
Can't be beat.",2020-03-08 01:53:16,0
S4VDLkcpa2EjCnNt7RIzcg,mzJ7BxxhLtm-TD1vyne1yg,Limited menu choices and pork is 90% fat.,2019-08-24 23:37:35,0
REAVqVVRP8V2E5HneW4fxA,mzJ7BxxhLtm-TD1vyne1yg,I LOVE their egg !!!,2019-06-29 20:23:36,0
rw4_4FbCzVxuunF7ZcJNZw,mzJ7BxxhLtm-TD1vyne1yg,Best ramen I've had in Philly! definitely worth it!,2019-03-21 20:40:51,0
fCvMnJU1Z-XhAjKg99wK3Q,mzJ7BxxhLtm-TD1vyne1yg,Scheduled to open January 2019.,2019-01-17 13:45:56,0
lUc4LbgjbPniRso7txzVuA,n-Ff-FPW-9lQfBRTPxNeCA,Not bad .... not bad,2020-10-01 08:22:21,0
EHMtuuWB0BNJCYmXM2Y81w,n-Ff-FPW-9lQfBRTPxNeCA,Very good rice with bbq pork! They give ALOT OF rice !!,2018-07-14 15:34:49,0
tETv94Qcn4xrN-cd2vnjCg,n-Ff-FPW-9lQfBRTPxNeCA,This place has some solid pho,2018-01-01 19:33:39,0
JCkWbPzjVnS9_dXRD82EMw,n-Ff-FPW-9lQfBRTPxNeCA,Do not get the bun bo hue. Lacks flavor and the price is the same as cafe nhan which and soooo much tastier,2017-08-13 13:23:49,0
CAElBD0ReYRnSIItIoMhKQ,n-Ff-FPW-9lQfBRTPxNeCA,"Definitely try out all the fresh fruit smoothies! My favs are the avocado and durian varieties. The drinks taste natural and aren't too sweet. And at $4, you can't beat that!",2017-08-02 22:25:19,0
RpuHjlLqJBIQoszxwBokzw,n3sRn8jx0zT5ew4tjjrRBw,Scrambled eggs cooked just right.  Not too runny but not overdone.  Creamy and yum.  Add some home fries and scrapple and you can't go wrong.,2019-07-15 11:01:29,0
P41FwW2cUOp0U5WzISo9AA,n3sRn8jx0zT5ew4tjjrRBw,Great breakfast for an amazing price,2017-11-28 17:07:17,0
OHcNRlPYEqBSYQzsArmfUg,n3sRn8jx0zT5ew4tjjrRBw,My best friend loves it here... she's Yelp-less,2017-09-10 17:04:41,0
ZWtVGHbV5TzI307iMnEwew,n3sRn8jx0zT5ew4tjjrRBw,This is my favorite breakfast spot!!!,2017-04-23 17:58:47,0
2y9Psox3g9sTJbYXe7DPCA,n3sRn8jx0zT5ew4tjjrRBw,3 eggs sunnyside up.. Grits scapple sausage with rye toast and grape jelly... Nice...,2013-03-17 14:25:55,0
fAtqsprrxFPYgAF3QBEn7w,n4alafw1npRmVXzfBLUGPQ,"Fabulous e classic roast beef and pork,  newly remodeled since last time we were here. We usually bring a crowd and they always accommodate us!",2012-11-24 23:06:16,1
VsD51GiDBLfVesZHLoTCwA,n4alafw1npRmVXzfBLUGPQ,Thank you for the free meal today! The food was great and the service even better!,2020-05-03 18:29:54,0
R4ggOJm8NNSCDCqZqPCnqA,n4alafw1npRmVXzfBLUGPQ,Really horrible wings might be the worst I ever had. And slow service yuck,2017-08-30 23:34:22,0
Rr4cLb6Go91FT134o6RsKg,n4alafw1npRmVXzfBLUGPQ,Lunch with Jay & Tony,2017-08-06 21:09:49,0
j6MhudOkFIDNS90rHgAD7Q,n4alafw1npRmVXzfBLUGPQ,Butterfinger fries are amazing!!,2011-04-17 21:13:03,0
UCqvkPXatHaVGpsIPGLcwQ,nBqvryCdn9N_vU4rdCbnHw,You get a lot for your money. Service is good,2019-10-09 17:21:50,0
fCvMnJU1Z-XhAjKg99wK3Q,nBqvryCdn9N_vU4rdCbnHw,In the former 24 Wood-Fired Grill and chef Jose Garces' former corporate office.,2019-09-18 17:11:08,0
fCvMnJU1Z-XhAjKg99wK3Q,nBqvryCdn9N_vU4rdCbnHw,"The ""Spread-quarters"" is days away from its opening as of 9/18/2019.",2019-09-18 17:09:01,0
dEAZKV8c97hx7aOHY4rk0A,nIlmZLuMs0JuBRvAHSIf8Q,Love there ice cream,2020-10-10 11:36:23,0
UwVpw19B7uDli1XZYJsC2w,nIlmZLuMs0JuBRvAHSIf8Q,"Consider Bredenbeck's for your wedding cake! You get a personalized complimentary tasting, hand drawn sketch of your dream cake, 20% off of any sweets in the bakery to take home that day, and 10% off at local Chestnut Hill restaurants after your tasting. We could not have had a better experience.",2020-03-06 12:34:40,0
1nG1OxxJL2Z4i7p9jwXckg,nIlmZLuMs0JuBRvAHSIf8Q,"Awesome food, great service",2019-11-03 16:14:29,0
d5HLxZTQ5IHQy8EH3arJWg,nIlmZLuMs0JuBRvAHSIf8Q,Delicious wedding cake which arrived on time. Exactly what the bride envisioned.,2019-09-29 23:40:55,0
aTmDh2aGyBwTGBkuEy3y9w,nIlmZLuMs0JuBRvAHSIf8Q,Friendly staff. Patient with the children slowly making decisions.,2017-12-08 00:59:09,0
kzIiV5VksG-EqyRxZ3Yi6w,nOZOlidRcVHYn3bDcsXD_Q,"Honestly, one of the best meals I've had in the city. Get the polenta.",2019-12-28 02:56:54,0
fCvMnJU1Z-XhAjKg99wK3Q,nOZOlidRcVHYn3bDcsXD_Q,"Opening February 8th, 2019.",2019-01-31 09:49:24,0
68i_P9yo-S-GBSsYxEvVwg,nYeTVhBwwF5aCGYo9-aLGw,"Great service.  Fast response after ordering 

Friendly atmosphere",2019-10-24 16:48:47,0
wvPFRJoDl5BCR8-a78lm1A,nYeTVhBwwF5aCGYo9-aLGw,Food was ok. Salmon could have been a larger in size.,2019-09-02 23:21:02,0
i8vv4hgBC4cKyCmXMwke_g,nYeTVhBwwF5aCGYo9-aLGw,John was such an awesome bartender and the service is amazing !!,2019-09-02 17:18:23,0
_G8d1FRAtSstgW8Zq0c42w,nYeTVhBwwF5aCGYo9-aLGw,Drinks are great at Friday's city Line,2019-08-22 02:27:32,0
j4KGlDnRmCnvFDS0iZGsog,nYeTVhBwwF5aCGYo9-aLGw,The staff take care of you!!!!,2016-12-20 18:57:45,0
l1JgiANbC2-4LQYiz_dinQ,nzMsAREnsFlsCHsBUwL2SQ,"Awesome food and open very, very late.",2019-05-22 00:22:44,0
TA4u_4jVl1Axgy9JTJrorw,nzMsAREnsFlsCHsBUwL2SQ,Super fast service and very roomy inside.  Food tasted greatv,2018-06-03 17:07:43,0
43G9UqWRLEmJNZHaMNx1IQ,nzMsAREnsFlsCHsBUwL2SQ,"Best service I've experienced in not just Chinatown, but in the country.",2018-05-12 04:56:05,0
MFVHPttPPtvd_7l7e1uKwQ,nzMsAREnsFlsCHsBUwL2SQ,Highly recommend the Lu Rou Fan 滷肉飯 (Braised Pork with Rice),2017-12-07 06:49:19,0
QP9Fi41fuLTVZ-cujVBp-A,nzMsAREnsFlsCHsBUwL2SQ,Nice and friendly service,2012-09-03 18:44:14,0
4XQtil8v5xsXNndM2_Zh_g,o45O8DI0MJXYsHnoIkP0jg,Their beef rendang is delicious and decent pricing.,2020-04-21 21:31:33,0
HycJkwRLEgYFZG-hDh_zdA,o45O8DI0MJXYsHnoIkP0jg,Great variety indo foods,2018-10-18 20:27:49,0
X7cade4By6ENDk54g7XRtg,o45O8DI0MJXYsHnoIkP0jg,"Prices were raised quite noticeably. Last time I was here 3 weeks ago, the beef rendang dish was $7.50. Today, it's $9.50. :( I still like the food but a gradual increase would have been appreciated",2018-08-02 16:22:56,0
lpnI226_ekGGvkx2Kd-biQ,o45O8DI0MJXYsHnoIkP0jg,"They jacked up the price,$2 more than usual. 3 course cost me $30 plus tax 
Good thing i bring enough money.
The other thing is they accept card now.",2018-07-30 12:22:38,0
7eRr9Cu5M1ZbgXcRjloQtg,o45O8DI0MJXYsHnoIkP0jg,Love it. Definitely gonna come back,2017-10-02 01:36:51,0
e_x1QWg0_Ajx8iOusADDuw,o6-sdAt6oTC3A52azk6FBQ,Fresh delicious sandwiches and hoagies. Great service here too!,2019-11-19 01:12:26,0
to7uZoS083Y9kBLrdjjPQQ,o6-sdAt6oTC3A52azk6FBQ,Best around by far. Love the Diablos my go to spot for any hoagie.,2019-06-27 20:38:23,0
goj5Sx0qGtXhc_IupQDArw,o6-sdAt6oTC3A52azk6FBQ,Best hoagies ever!  Love the Diablos and the long hots!,2017-11-20 22:54:10,0
CfIzVqXID1EDg7FciS4G7Q,o6-sdAt6oTC3A52azk6FBQ,The Italian diablo is sinfully delicious.....sorry.,2017-06-24 18:57:07,0
9R1WTD3CN90JnMjdshw8Rg,o6-sdAt6oTC3A52azk6FBQ,"Hoagies can't be beat..,. And a good family business as well.",2014-03-15 22:35:44,0
rEmYTi37C8i5sYM6h4Yt1w,oDKGXVSQfegQt1QU9KLiJA,Drive through Rude service! They don't fallow safety protocols!,2020-06-06 12:44:25,0
SVwUccQ6yyxn_oa6qC4YUQ,oDKGXVSQfegQt1QU9KLiJA,Horrible needs a complete makeover with staff,2019-12-19 04:40:44,0
eFXXX_bJrOzEpA1yEuzTDg,oDKGXVSQfegQt1QU9KLiJA,"Most mcdonalds are pain in the ass but this one wins the reward for worst one yet. Was in line with my brother, woman took his order walked away from me never came back, we jumped in drive thru, they asked what I wanted and then started laughing and joking with each other while I was still waiting!!",2012-08-23 22:46:44,0
vWWvICTldmZgz-JMui2u2w,oDKGXVSQfegQt1QU9KLiJA,"Its a mcdonalds, same as every other one.",2011-03-02 00:21:02,0
